nameseq,k1,k2,label
non-NeuroP038015,2.321928094887362,2.6416041678685933,0
non-NeuroP031987,2.345851989338261,3.418295834054489,0
non-NeuroP004069,2.8962915290459286,3.7004397181410926,0
non-NeuroP013890,2.751629167387823,3.2776134368191165,0
non-NeuroP003114,3.2359263506290334,3.7004397181410926,0
non-NeuroP001435,2.9182958340544896,3.459431618637298,0
non-NeuroP001732,3.121928094887362,3.169925001442312,0
non-NeuroP006882,2.406666316740689,2.7192945256669794,0
non-NeuroP028636,3.182005814760214,3.7004397181410926,0
non-NeuroP035030,3.303701696057348,4.247927513443588,0
non-NeuroP030752,3.8485022184184605,5.090032776601483,0
non-NeuroP030557,3.2516291673878226,3.459431618637298,0
non-NeuroP035377,1.8764122075082539,2.493047449679604,0
non-NeuroP055565,3.121928094887362,3.169925001442312,0
non-NeuroP038029,3.3164280318460246,4.50258340716107,0
non-NeuroP029599,3.5,3.906890595608518,0
non-NeuroP001995,3.721928094887362,4.247927513443588,0
non-NeuroP017204,2.5216406363433186,2.584962500721156,0
non-NeuroP031634,3.2516291673878226,3.459431618637298,0
non-NeuroP021531,2.8402239289418523,3.3787834934861767,0
non-NeuroP025515,3.4192509128388298,4.487122805397797,0
non-NeuroP022265,2.2516291673878226,2.321928094887362,0
non-NeuroP002150,3.6312929881819005,4.923181998146335,0
non-NeuroP006861,2.9219280948873623,3.169925001442312,0
non-NeuroP013008,4.036367978660548,6.157197090657127,0
non-NeuroP013286,1.6854752972273346,2.4193819456463714,0
non-NeuroP051779,1.5612781244591325,2.2359263506290326,0
non-NeuroP016161,2.4200824632751354,3.9477027792200903,0
non-NeuroP020897,2.197159723424149,3.0,0
non-NeuroP011870,2.8225797618424915,3.8073549220576055,0
non-NeuroP051802,3.950576609616787,6.173567413258572,0
non-NeuroP001704,3.084962500721156,3.459431618637298,0
non-NeuroP053508,3.446439344671015,4.247927513443588,0
non-NeuroP014585,2.5566567074628237,3.5465935642949384,0
non-NeuroP016812,2.901609497059028,4.142664355548851,0
non-NeuroP031608,3.3248629576173574,3.5465935642949384,0
non-NeuroP012495,2.816307519224645,3.875,0
non-NeuroP013784,2.816340113853408,3.8521687236032816,0
non-NeuroP001256,3.0,3.906890595608518,0
non-NeuroP010530,2.7321588913645707,3.121928094887362,0
non-NeuroP055244,3.169925001442312,3.0,0
non-NeuroP010448,3.251629167387823,3.459431618637298,0
non-NeuroP054870,2.054585169337799,3.0957952550009344,0
non-NeuroP054626,2.4137995646056805,3.7004397181410926,0
non-NeuroP052931,2.3709505944546687,3.169925001442312,0
non-NeuroP035504,3.446439344671015,4.247927513443588,0
non-NeuroP004359,2.8665871058289594,3.875,0
non-NeuroP049026,1.7709505944546688,2.6416041678685933,0
non-NeuroP021569,3.086048612313038,3.969815782426811,0
non-NeuroP024879,2.5216406363433186,2.584962500721156,0
non-NeuroP046225,2.2516291673878226,2.321928094887362,0
non-NeuroP009713,2.927451224964519,3.969815782426811,0
non-NeuroP020381,3.1659573209491745,4.247927513443588,0
non-NeuroP034179,3.6074753914554893,4.66449777920046,0
non-NeuroP022983,3.3729205036561045,4.640223928941852,0
non-NeuroP054232,3.303701696057348,4.0374011976541135,0
non-NeuroP008594,2.584962500721156,2.321928094887362,0
non-NeuroP049636,3.7811476315793784,5.410628211462148,0
non-NeuroP011325,3.0,2.8073549220576046,0
non-NeuroP002932,3.730988798606055,5.519883745568315,0
non-NeuroP023205,2.5503407095463886,3.121928094887362,0
non-NeuroP018115,2.9398290174664026,3.75,0
non-NeuroP014135,2.94770277922009,3.0,0
non-NeuroP020326,3.446439344671015,4.247927513443588,0
non-NeuroP045937,3.380944028765087,4.788909765557392,0
non-NeuroP052670,2.8073549220576046,3.0850551027564768,0
non-NeuroP038625,2.7773627950641693,3.584962500721156,0
non-NeuroP003702,3.0565647621309537,3.8073549220576055,0
non-NeuroP045890,2.94770277922009,3.0,0
non-NeuroP029012,2.8559049224696933,4.321928094887363,0
non-NeuroP018748,3.2464393446710154,4.247927513443588,0
non-NeuroP054125,2.8731406795131336,3.418295834054489,0
non-NeuroP005914,3.25,3.906890595608518,0
non-NeuroP048188,4.147720855218492,6.300340709546396,0
non-NeuroP006111,3.3943583522216123,4.815622570826658,0
non-NeuroP045954,3.189898095464287,3.8073549220576055,0
non-NeuroP030428,2.7321588913645702,3.321928094887362,0
non-NeuroP028821,3.2402239289418517,3.6644977792004623,0
non-NeuroP013459,2.9219280948873623,2.94770277922009,0
non-NeuroP017245,3.221097250057958,3.6835423624332306,0
non-NeuroP044097,3.5,3.906890595608518,0
non-NeuroP020378,3.332894541016915,4.71103481279132,0
non-NeuroP032325,2.708694969562842,3.747413039531643,0
non-NeuroP025537,3.2808316980989,4.706890595608519,0
non-NeuroP047620,3.3787834934861767,3.7004397181410926,0
non-NeuroP019560,3.647982081552806,5.058813890331199,0
non-NeuroP007347,3.4219280948873623,4.142664355548851,0
non-NeuroP033349,2.9219280948873623,3.169925001442312,0
non-NeuroP054581,2.8954238702803163,3.625,0
non-NeuroP026738,3.0220552088742,3.459431618637298,0
non-NeuroP019229,3.1219280948873624,3.169925001442312,0
non-NeuroP003672,3.169925001442312,3.0,0
non-NeuroP048257,3.8732096189809444,5.908636583694347,0
non-NeuroP029744,3.182005814760214,3.7004397181410926,0
non-NeuroP036075,3.0269868333592873,3.584962500721156,0
non-NeuroP042996,3.321928094887362,3.169925001442312,0
non-NeuroP024685,3.208694969562842,4.142664355548851,0
non-NeuroP023008,3.0708470936225187,3.9477027792200903,0
non-NeuroP015256,3.539572261986723,4.789015477886192,0
non-NeuroP016735,2.5219280948873624,3.169925001442312,0
non-NeuroP034359,2.5032583347756456,3.0,0
non-NeuroP033988,2.1556390622295662,2.8073549220576046,0
non-NeuroP053753,2.8662478973127308,3.8073549220576055,0
non-NeuroP040669,3.8569844045055866,5.858102014277604,0
non-NeuroP004942,2.5503407095463886,3.321928094887362,0
non-NeuroP043300,3.53850987421411,4.521640636343317,0
non-NeuroP051173,2.321928094887362,2.0,0
non-NeuroP006820,2.9288323760819357,4.429229296672174,0
non-NeuroP007071,3.36030597770208,4.277613436819114,0
non-NeuroP042402,3.5068905956085183,3.8073549220576055,0
non-NeuroP008096,3.2841837197791888,4.142664355548851,0
non-NeuroP030325,2.721928094887362,3.169925001442312,0
non-NeuroP021775,3.1219280948873624,3.169925001442312,0
non-NeuroP015892,3.169925001442312,3.0,0
non-NeuroP005882,3.327819531114783,3.906890595608518,0
non-NeuroP002563,2.3219280948873626,2.6416041678685938,0
non-NeuroP043318,2.8553885422075336,3.459431618637298,0
non-NeuroP022961,3.321928094887362,3.169925001442312,0
non-NeuroP040675,3.1018812234760182,3.875,0
non-NeuroP006845,2.2464393446710154,2.94770277922009,0
non-NeuroP017355,2.502736171594004,3.7004397181410926,0
non-NeuroP034555,3.8245461586275584,5.627642470572459,0
non-NeuroP054123,2.94770277922009,3.0,0
non-NeuroP005629,3.308694969562842,4.247927513443588,0
non-NeuroP035840,1.9219280948873623,2.0,0
non-NeuroP009993,3.0841837197791886,4.0374011976541135,0
non-NeuroP033450,2.8655768552072485,3.9477027792200903,0
non-NeuroP015209,3.452819531114783,3.906890595608518,0
non-NeuroP022140,3.9545388822568817,5.344698375159715,0
non-NeuroP001791,2.970840013101986,3.9477027792200903,0
non-NeuroP013171,2.9219280948873623,3.169925001442312,0
non-NeuroP043255,3.6133373140453067,4.643856189774723,0
non-NeuroP047747,3.323231428797621,3.8073549220576055,0
non-NeuroP038393,3.202819531114783,3.773557262275185,0
non-NeuroP043409,2.6416041678685933,2.75,0
non-NeuroP051365,2.94770277922009,3.0,0
non-NeuroP022945,2.8073549220576046,2.584962500721156,0
non-NeuroP049133,2.617492461184755,3.459431618637298,0
non-NeuroP015855,3.4565647621309536,3.8073549220576055,0
non-NeuroP004505,3.1279868068776753,3.969815782426811,0
non-NeuroP011758,2.9312089489103235,3.584962500721156,0
non-NeuroP054568,2.9312089489103235,3.418295834054489,0
non-NeuroP000362,2.058813890331201,2.75,0
non-NeuroP015813,3.0220552088742,3.459431618637298,0
non-NeuroP001347,2.5,2.8073549220576046,0
non-NeuroP016607,2.760313697312512,4.058813890331201,0
non-NeuroP007166,2.94770277922009,3.0,0
non-NeuroP013014,2.5032583347756456,3.0,0
non-NeuroP022339,3.8159554464128074,5.3349625007211605,0
non-NeuroP024938,3.7622673906514943,4.368522527728205,0
non-NeuroP008042,2.873140679513133,3.584962500721156,0
non-NeuroP036225,3.8661688664838887,6.071098141994606,0
non-NeuroP004537,2.5216406363433186,2.584962500721156,0
non-NeuroP013701,3.0565647621309546,3.6644977792004623,0
non-NeuroP016092,3.521928094887362,4.247927513443588,0
non-NeuroP053115,2.8464393446710154,3.169925001442312,0
non-NeuroP023136,3.0306390622295662,3.773557262275185,0
non-NeuroP043088,3.2516291673878226,3.277613436819116,0
non-NeuroP026486,3.2359263506290334,3.7004397181410926,0
non-NeuroP006018,3.0306390622295662,3.773557262275185,0
non-NeuroP013173,3.039148671903072,3.7004397181410926,0
non-NeuroP004783,2.4834585933443494,3.4565647621309536,0
non-NeuroP002132,3.1018812234760182,3.75,0
non-NeuroP013470,3.6632908081776594,4.900711588373536,0
non-NeuroP014622,3.7883413396567494,4.735926350629031,0
non-NeuroP049752,3.238901256602631,3.584962500721156,0
non-NeuroP015065,3.203701696057348,4.142664355548851,0
non-NeuroP007795,3.0031125421592058,3.9477027792200903,0
non-NeuroP010839,2.75,2.8073549220576046,0
non-NeuroP010891,2.98345859334435,3.906890595608518,0
non-NeuroP023353,3.3081573285181993,4.607264455478377,0
non-NeuroP026462,3.8518232255517657,4.6808134280893965,0
non-NeuroP042403,3.52164063634332,3.7004397181410926,0
non-NeuroP017350,2.8423709931771093,3.5465935642949384,0
non-NeuroP025258,3.446439344671015,4.142664355548851,0
non-NeuroP024530,3.277613436819116,3.321928094887362,0
non-NeuroP052800,2.575588697084778,3.9477027792200903,0
non-NeuroP001247,3.721928094887362,4.247927513443588,0
non-NeuroP000052,2.889549430862088,3.875,0
non-NeuroP002605,2.789898095464287,3.8073549220576055,0
non-NeuroP004509,2.6556390622295662,3.640223928941851,0
non-NeuroP034186,3.939829017466402,4.923181998146335,0
non-NeuroP029352,2.9219280948873623,3.169925001442312,0
non-NeuroP000374,3.0130709291038458,3.875,0
non-NeuroP013367,3.1219280948873624,3.169925001442312,0
non-NeuroP054190,2.1108854673868005,3.0826726001150195,0
non-NeuroP026484,3.3735572622751855,3.8073549220576055,0
non-NeuroP007107,2.2516291673878226,2.321928094887362,0
non-NeuroP001927,3.7861072100228705,6.006735677759421,0
non-NeuroP021376,3.2390979179887864,4.08746284125034,0
non-NeuroP043468,4.06245002273022,6.162890436798801,0
non-NeuroP054756,3.260828171224457,4.058813890331201,0
non-NeuroP052291,3.180832987205441,3.584962500721156,0
non-NeuroP048098,2.1464657985040723,2.9780948881692613,0
non-NeuroP015927,2.5216406363433186,2.584962500721156,0
non-NeuroP002454,3.1751231351134614,3.702819531114783,0
non-NeuroP008272,2.25,2.5216406363433186,0
non-NeuroP052858,3.4095428471681073,5.037401197654115,0
non-NeuroP006440,2.8073549220576046,2.584962500721156,0
non-NeuroP054046,2.7534343861887853,3.5465935642949384,0
non-NeuroP002558,2.751629167387823,3.2776134368191165,0
non-NeuroP022629,3.492926053473586,5.028045297195474,0
non-NeuroP001381,2.7192945256669794,3.418295834054489,0
non-NeuroP004684,3.056564762130954,3.8073549220576055,0
non-NeuroP000494,3.265583322887733,4.201841232302569,0
non-NeuroP041851,2.128085278891395,2.584962500721156,0
non-NeuroP032333,3.506198332810095,4.977709911169939,0
non-NeuroP042262,2.875,3.5898980954642865,0
non-NeuroP052048,3.4464393446710155,4.247927513443588,0
non-NeuroP009226,3.2776134368191165,3.321928094887362,0
non-NeuroP003900,2.94770277922009,3.0,0
non-NeuroP012314,3.288884070537636,4.251629167387823,0
non-NeuroP044905,2.835237745312118,3.546593564294939,0
non-NeuroP010487,3.73624341298306,4.651084443403434,0
non-NeuroP022389,2.9232314287976204,3.52164063634332,0
non-NeuroP034429,3.3927474104487847,3.584962500721156,0
non-NeuroP008923,3.2210972500579578,4.058813890331201,0
non-NeuroP001401,2.3959988705348416,3.25,0
non-NeuroP052264,3.365764637179023,4.532665279941249,0
non-NeuroP000200,2.9772170014624826,3.7735572622751845,0
non-NeuroP012978,3.506890595608518,3.8073549220576055,0
non-NeuroP011926,2.9056390622295662,3.132914563979398,0
non-NeuroP006712,3.903723512519609,5.563177895342838,0
non-NeuroP012649,2.9258530145612838,3.9477027792200903,0
non-NeuroP011735,3.327819531114783,3.773557262275185,0
non-NeuroP010004,3.7527243339694962,5.090032776601483,0
non-NeuroP018265,2.6464393446710157,3.169925001442312,0
non-NeuroP004577,2.8962915290459286,3.3927474104487847,0
non-NeuroP019811,2.816307519224645,3.625,0
non-NeuroP001073,2.845350936622437,3.321928094887362,0
non-NeuroP029785,3.546439344671015,4.247927513443588,0
non-NeuroP032593,2.2608203181716595,3.3927474104487847,0
non-NeuroP014234,3.202819531114783,3.906890595608518,0
non-NeuroP006456,3.621928094887362,4.142664355548851,0
non-NeuroP053798,3.378783493486176,3.7004397181410926,0
non-NeuroP003740,2.5654483718208256,3.2516291673878226,0
non-NeuroP035745,2.739572261986723,3.8073549220576055,0
non-NeuroP021624,1.9613898427158585,3.5802739302713666,0
non-NeuroP024613,3.606238928653389,4.789015477886192,0
non-NeuroP040950,2.7219280948873625,3.169925001442312,0
non-NeuroP023736,3.0841837197791886,4.0374011976541135,0
non-NeuroP042577,2.8962915290459286,3.5465935642949384,0
non-NeuroP000436,3.546593564294939,3.584962500721156,0
non-NeuroP010278,3.6672036464868136,5.40399812257623,0
non-NeuroP042954,3.0,2.8073549220576046,0
non-NeuroP007915,2.7534343861887853,3.5465935642949384,0
non-NeuroP026472,2.197159723424149,3.0,0
non-NeuroP029737,3.2841837197791888,4.247927513443588,0
non-NeuroP034790,3.7333301853130436,5.363856189774727,0
non-NeuroP001456,2.7516291673878226,3.2776134368191165,0
non-NeuroP016605,2.3219280948873626,3.169925001442312,0
non-NeuroP012584,0.9709505944546686,1.5,0
non-NeuroP013119,2.94770277922009,3.0,0
non-NeuroP036039,2.9139770731827523,3.121928094887362,0
non-NeuroP017237,2.8073549220576046,2.584962500721156,0
non-NeuroP030541,2.8553885422075336,3.459431618637298,0
non-NeuroP010434,2.9056390622295662,3.5068905956085183,0
non-NeuroP052409,3.8074355167595266,5.028639311838574,0
non-NeuroP053258,2.2516291673878226,2.321928094887362,0
non-NeuroP045997,3.4565647621309536,3.8073549220576055,0
non-NeuroP004688,3.373557262275185,3.8073549220576055,0
non-NeuroP022311,2.75,2.8073549220576046,0
non-NeuroP034406,3.8617409004446475,5.795369543764404,0
non-NeuroP013443,2.525345621169872,4.058813890331201,0
non-NeuroP018090,3.1307179879273748,3.875,0
non-NeuroP013246,2.6464393446710153,3.169925001442312,0
non-NeuroP042874,3.8693312611115185,4.6808134280893965,0
non-NeuroP012730,3.962103165155795,4.840223928941852,0
non-NeuroP041904,2.2359263506290326,2.584962500721156,0
non-NeuroP038016,3.0957952550009344,3.321928094887362,0
non-NeuroP028314,3.272905595320056,3.8073549220576055,0
non-NeuroP050884,2.725480556997868,3.0,0
non-NeuroP054736,2.7321588913645707,3.321928094887362,0
non-NeuroP016281,3.521928094887362,4.142664355548851,0
non-NeuroP054741,3.319773835029478,4.349648912578752,0
non-NeuroP017983,2.339572261986723,3.182005814760214,0
non-NeuroP032069,2.8744838009350624,4.286790198827112,0
non-NeuroP015193,3.4800836951874485,4.186704345910023,0
non-NeuroP016012,3.146286370662105,3.875,0
non-NeuroP026236,3.742840865453534,5.058813890331199,0
non-NeuroP014014,3.3927474104487847,3.584962500721156,0
non-NeuroP001576,3.5304930567574826,4.08746284125034,0
non-NeuroP017374,3.5464393446710156,4.247927513443588,0
non-NeuroP031728,3.8249753632616743,5.899890966218528,0
non-NeuroP004915,3.0761031709967233,3.9477027792200903,0
non-NeuroP017017,2.725480556997868,3.8521687236032816,0
non-NeuroP020915,3.121928094887362,3.169925001442312,0
non-NeuroP005118,2.792481250360578,3.459431618637298,0
non-NeuroP033665,4.059871256972325,6.1423191386870855,0
non-NeuroP013460,2.8464393446710154,3.169925001442312,0
non-NeuroP038653,2.7278279775131815,4.034087620114631,0
non-NeuroP046048,3.739010880316337,4.982289237493325,0
non-NeuroP030065,3.6168746059562227,4.0,0
non-NeuroP051879,3.1709505944546685,4.247927513443588,0
non-NeuroP032814,3.772850781932446,5.857431921804816,0
non-NeuroP009342,3.824862957617356,4.754887502163471,0
non-NeuroP008256,3.5577294865595106,5.124093266315398,0
non-NeuroP001114,3.921963793763931,5.8507165109051815,0
non-NeuroP043075,3.781076011914607,4.651084443403434,0
non-NeuroP002404,2.4056390622295662,2.8073549220576046,0
non-NeuroP001158,2.321928094887362,2.94770277922009,0
non-NeuroP052077,3.4705497408885946,5.041527262852109,0
non-NeuroP028793,3.1464393446710153,4.247927513443588,0
non-NeuroP043698,2.584962500721156,2.321928094887362,0
non-NeuroP000594,3.028639311838575,3.875,0
non-NeuroP000013,3.189898095464287,3.8073549220576055,0
non-NeuroP016645,2.725480556997868,3.0,0
non-NeuroP042266,3.497649566103192,4.9435929523262025,0
non-NeuroP017552,3.501397825434103,4.459431618637295,0
non-NeuroP017481,2.739572261986723,3.3248629576173574,0
non-NeuroP049101,1.5219280948873621,2.0,0
non-NeuroP029021,2.725480556997868,3.0,0
non-NeuroP032914,3.006238928653389,3.6644977792004623,0
non-NeuroP028216,3.0,3.640223928941852,0
non-NeuroP040147,2.6535442970305683,3.584962500721156,0
non-NeuroP009430,2.8073549220576046,2.584962500721156,0
non-NeuroP014922,2.94770277922009,3.0,0
non-NeuroP054758,3.033794020992213,4.368522527728205,0
non-NeuroP043368,3.240223928941852,3.8073549220576055,0
non-NeuroP038021,2.6384600665861555,3.5465935642949384,0
non-NeuroP046025,2.5216406363433186,2.584962500721156,0
non-NeuroP027584,3.124226763509437,4.7068905956085185,0
non-NeuroP000005,3.915420334520565,5.635905168070111,0
non-NeuroP024073,2.8510187230942297,3.75,0
non-NeuroP014183,3.8238233470626053,6.235219751305335,0
non-NeuroP024621,2.5,2.8073549220576046,0
non-NeuroP011989,3.546439344671015,4.247927513443588,0
non-NeuroP040230,3.1037016960573482,4.142664355548851,0
non-NeuroP011363,3.569548827786958,4.825164052322361,0
non-NeuroP000785,3.546439344671015,4.247927513443588,0
non-NeuroP009855,3.64475497457937,5.323067982273659,0
non-NeuroP047849,2.846439344671015,3.169925001442312,0
non-NeuroP016110,2.9139770731827523,3.321928094887362,0
non-NeuroP036358,3.308751351247166,4.021928094887362,0
non-NeuroP012507,3.4407598325400905,4.606739354015323,0
non-NeuroP014588,2.7534343861887853,3.7004397181410926,0
non-NeuroP028534,3.844419878063129,5.657882376868657,0
non-NeuroP024731,3.5432894453927677,4.910992253015045,0
non-NeuroP023983,3.6795255398086417,5.0701673160182334,0
non-NeuroP016361,2.7898980954642867,3.6644977792004623,0
non-NeuroP022657,3.664554461338946,5.1699250014423095,0
non-NeuroP000241,2.5,2.8073549220576046,0
non-NeuroP018640,3.497649566103192,5.019060684834029,0
non-NeuroP052615,3.4713544870139303,4.058813890331201,0
non-NeuroP009704,2.5219280948873624,2.94770277922009,0
non-NeuroP001812,2.345851989338261,3.418295834054489,0
non-NeuroP003481,3.469544356972731,4.735926350629031,0
non-NeuroP040723,3.103701696057348,3.892407118592878,0
non-NeuroP019664,3.584183719779189,4.247927513443588,0
non-NeuroP026621,3.7418101653605733,5.949718109825635,0
non-NeuroP006060,3.5440979071061225,4.9375,0
non-NeuroP052109,3.7968879825300097,6.000509906700488,0
non-NeuroP011210,3.836591668108979,4.08746284125034,0
non-NeuroP000538,3.720582776146014,5.047291203466791,0
non-NeuroP007291,2.5503407095463886,3.321928094887362,0
non-NeuroP017344,3.09306920777189,3.7004397181410926,0
non-NeuroP006160,3.6927085072840784,5.360902344426088,0
non-NeuroP055586,3.2841837197791888,4.142664355548851,0
non-NeuroP021917,3.5864688842391845,5.047291203466791,0
non-NeuroP009948,3.0,2.8073549220576046,0
non-NeuroP019853,3.452819531114783,3.773557262275185,0
non-NeuroP008687,2.5503407095463886,3.321928094887362,0
non-NeuroP047317,2.875,3.773557262275185,0
non-NeuroP055218,3.215841172683754,3.9477027792200903,0
non-NeuroP000466,3.057476076289932,3.625,0
non-NeuroP044150,2.721928094887362,3.169925001442312,0
non-NeuroP039405,3.2232715659654496,4.5638561897747225,0
non-NeuroP010889,3.5724694587701364,4.0,0
non-NeuroP008673,3.4130854229411542,4.681727678869737,0
non-NeuroP034789,4.14954031979074,6.2494602799216175,0
non-NeuroP041556,2.3690255736436505,3.9701755214643453,0
non-NeuroP008637,2.5,2.8073549220576046,0
non-NeuroP009217,3.3086949695628416,4.142664355548851,0
non-NeuroP009930,2.5,2.8073549220576046,0
non-NeuroP018520,3.844384532235916,4.9837880587523955,0
non-NeuroP053876,2.75,2.8073549220576046,0
non-NeuroP024886,3.03856233607563,3.8521687236032816,0
non-NeuroP009108,3.3082708345352603,3.8521687236032816,0
non-NeuroP017137,3.0220552088742,3.459431618637298,0
non-NeuroP001084,2.6535442970305687,3.4182958340544896,0
non-NeuroP006802,2.713687438793357,4.201841232302569,0
non-NeuroP000213,3.4138338639736006,3.969815782426811,0
non-NeuroP003869,0.8658566174572235,1.7709505944546688,0
non-NeuroP020862,3.6729972717965285,4.807354922057602,0
non-NeuroP037083,2.7898980954642867,3.52164063634332,0
non-NeuroP046963,3.569424664493301,5.314075318551895,0
non-NeuroP014944,3.0269868333592873,3.584962500721156,0
non-NeuroP001429,2.973557262275185,3.8073549220576055,0
non-NeuroP000904,2.6235166412180155,3.584962500721156,0
non-NeuroP006570,3.1434143538550634,4.623516641218015,0
non-NeuroP010958,3.2158411726837546,4.058813890331201,0
non-NeuroP010608,3.769784043744916,5.766875695766568,0
non-NeuroP043477,3.2810361125534238,4.08746284125034,0
non-NeuroP003942,3.1395722619867223,3.52164063634332,0
non-NeuroP015347,2.663532754804255,3.321928094887362,0
non-NeuroP010979,3.772662569447054,5.114369445886754,0
non-NeuroP054802,2.7806390622295662,3.906890595608518,0
non-NeuroP041473,3.4582678680998415,4.532665279941248,0
non-NeuroP031796,3.1279868068776753,3.8521687236032816,0
non-NeuroP034259,3.1556390622295662,3.7735572622751845,0
non-NeuroP015205,3.4565647621309536,3.8073549220576055,0
non-NeuroP033543,3.337175341123077,4.0,0
non-NeuroP014307,3.1961547809328676,4.021928094887363,0
non-NeuroP002280,3.0,2.8073549220576046,0
non-NeuroP010835,2.5219280948873624,2.94770277922009,0
non-NeuroP016101,2.9477027792200903,3.0,0
non-NeuroP002081,2.4193819456463714,2.75,0
non-NeuroP001794,2.9219280948873623,3.169925001442312,0
non-NeuroP005352,2.9450386975402454,3.9477027792200903,0
non-NeuroP023608,2.94770277922009,3.0,0
non-NeuroP040694,2.6312929881819005,3.875,0
non-NeuroP023776,2.94770277922009,3.0,0
non-NeuroP003472,2.2516291673878226,2.321928094887362,0
non-NeuroP001207,2.9109922530150456,3.875,0
non-NeuroP016575,3.502736171594004,4.606739354015322,0
non-NeuroP011569,2.6312929881819005,3.625,0
non-NeuroP017341,2.9852281360342525,3.7004397181410926,0
non-NeuroP007517,2.6825887305018328,3.6644977792004623,0
non-NeuroP023783,2.94770277922009,3.0,0
non-NeuroP050715,2.6416041678685938,3.8521687236032816,0
non-NeuroP033824,2.7773627950641693,3.584962500721156,0
non-NeuroP009398,3.182005814760214,3.546593564294939,0
non-NeuroP013029,3.327819531114783,3.906890595608518,0
non-NeuroP005301,3.484183719779189,4.247927513443588,0
non-NeuroP011839,3.464234652726567,4.459431618637295,0
non-NeuroP030700,2.6464393446710153,3.169925001442312,0
non-NeuroP048094,3.553702765875065,4.939183095358683,0
non-NeuroP000477,3.5118373950396613,5.131556065016093,0
non-NeuroP039730,3.456548265683369,5.1414678801994524,0
non-NeuroP038864,3.4384861376470464,4.947702779220088,0
non-NeuroP045475,2.2516291673878226,2.321928094887362,0
non-NeuroP013617,3.7539564625707706,5.047291203466791,0
non-NeuroP048304,3.1018812234760182,4.0,0
non-NeuroP022897,3.576617644908668,4.058813890331201,0
non-NeuroP003223,2.8225797618424915,3.6644977792004623,0
non-NeuroP045275,3.323231428797621,3.8073549220576055,0
non-NeuroP012253,2.4464393446710155,2.9477027792200903,0
non-NeuroP052710,3.2568665431825226,4.262692390839622,0
non-NeuroP012940,2.4040097573248604,3.121928094887362,0
non-NeuroP010738,2.873140679513133,3.4182958340544896,0
non-NeuroP023338,3.51602764126623,4.39231742277876,0
non-NeuroP047701,3.7280718080516304,5.833325210755077,0
non-NeuroP016730,2.6416041678685933,3.0,0
non-NeuroP055479,3.879287809059143,5.924395006828619,0
non-NeuroP032373,3.106890595608518,3.8073549220576055,0
non-NeuroP010444,3.6309850197851365,4.640223928941852,0
non-NeuroP042688,3.6954612381885603,5.1553993115749,0
non-NeuroP046091,3.084962500721156,3.459431618637298,0
non-NeuroP000041,3.621928094887362,4.247927513443588,0
non-NeuroP010848,2.287783719941071,3.2516291673878226,0
non-NeuroP017414,3.2535215119213365,4.521640636343317,0
non-NeuroP004317,3.2402239289418517,3.8073549220576055,0
non-NeuroP000187,2.845350936622437,3.321928094887362,0
non-NeuroP014276,2.5,2.8073549220576046,0
non-NeuroP038125,2.845350936622437,3.121928094887362,0
non-NeuroP052174,3.084962500721156,3.459431618637298,0
non-NeuroP024400,2.845350936622437,3.321928094887362,0
non-NeuroP000721,2.6464393446710157,3.169925001442312,0
non-NeuroP023897,2.807354922057604,3.7004397181410926,0
non-NeuroP051405,3.028212945841001,3.787143960698142,0
non-NeuroP007853,3.0306390622295662,3.906890595608518,0
non-NeuroP033461,2.8553885422075336,3.459431618637298,0
non-NeuroP028453,2.6464393446710157,2.94770277922009,0
non-NeuroP013693,3.6841837197791887,4.247927513443588,0
non-NeuroP004951,2.5216406363433186,2.584962500721156,0
non-NeuroP040948,2.9477027792200903,3.0,0
non-NeuroP054185,2.822579761842491,3.52164063634332,0
non-NeuroP027901,2.7321588913645707,3.321928094887362,0
non-NeuroP002290,3.8366019955451276,5.968031866270415,0
non-NeuroP034087,3.833120404730021,6.196068503022243,0
non-NeuroP004310,3.8239348962840567,4.523561956057013,0
non-NeuroP053991,3.4316235658474317,4.169925001442313,0
non-NeuroP043182,3.2735878561997547,5.260847105465773,0
non-NeuroP009243,3.667951197198646,5.101345257520845,0
non-NeuroP004289,2.8659573209491747,4.247927513443588,0
non-NeuroP009937,2.481714572986073,3.321928094887362,0
non-NeuroP002616,3.2356449092503623,4.469670487371861,0
non-NeuroP044935,3.4841837197791885,4.142664355548851,0
non-NeuroP043466,3.945458260007486,6.117210992052324,0
non-NeuroP046095,3.60747539145549,4.66449777920046,0
non-NeuroP009392,2.5219280948873624,3.169925001442312,0
non-NeuroP006935,2.9219280948873623,3.169925001442312,0
non-NeuroP004105,3.189898095464288,3.8073549220576055,0
non-NeuroP049758,3.2516291673878226,3.459431618637298,0
non-NeuroP052740,3.5296964395284136,4.606739354015323,0
non-NeuroP023280,3.6841837197791887,4.0374011976541135,0
non-NeuroP000172,3.5304930567574826,4.08746284125034,0
non-NeuroP001615,2.5219280948873624,3.169925001442312,0
non-NeuroP015344,2.4193819456463714,3.0,0
non-NeuroP012530,4.049104235965201,6.347038053759256,0
non-NeuroP038630,2.121928094887362,3.169925001442312,0
non-NeuroP010396,2.872905595320056,3.6644977792004623,0
non-NeuroP008922,3.817995434402895,5.003258334775643,0
non-NeuroP009836,2.469670487371862,3.584962500721156,0
non-NeuroP039874,3.605337797403416,4.607264455478377,0
non-NeuroP029870,3.0957952550009344,3.321928094887362,0
